year,climate,fortype,acres
2048,Ensemble-rcp45,183,1637.982763
2048,Ensemble-rcp45,201,86617.146019
2048,Ensemble-rcp45,202,19.127166
2048,Ensemble-rcp45,221,9695.524776
2048,Ensemble-rcp45,222,502.172363
2048,Ensemble-rcp45,223,383.8415
2048,Ensemble-rcp45,224,963.495911
2048,Ensemble-rcp45,261,111.341609
2048,Ensemble-rcp45,264,485.096728
2048,Ensemble-rcp45,267,242.733633
2048,Ensemble-rcp45,301,1442.770851
2048,Ensemble-rcp45,304,110.372163
2048,Ensemble-rcp45,305,55.028905
2048,Ensemble-rcp45,709,89.763109
2048,Ensemble-rcp45,722,179.120777
2048,Ensemble-rcp45,911,4339.486884
2048,Ensemble-rcp45,912,1297.33971
2048,Ensemble-rcp45,922,1006.853992
2048,Ensemble-rcp45,923,3458.542666
2048,Ensemble-rcp45,924,92.667224
2048,Ensemble-rcp45,932,2342.191126
2048,Ensemble-rcp45,941,2924.470328
2048,Ensemble-rcp45,942,35.173633
2048,Ensemble-rcp45,943,450.287814
2048,Ensemble-rcp45,951,2454.898872
2048,Ensemble-rcp45,997,429.937168
2048,Ensemble-rcp45,998,501.229227
2048,Ensemble-rcp45,999,450.659663
2048,Ensemble-rcp85,183,1441.067287
2048,Ensemble-rcp85,201,85907.197838
2048,Ensemble-rcp85,202,45.057329
2048,Ensemble-rcp85,221,10395.854961
2048,Ensemble-rcp85,222,585.04933
2048,Ensemble-rcp85,223,291.984157
2048,Ensemble-rcp85,224,720.659377
2048,Ensemble-rcp85,261,205.781369
2048,Ensemble-rcp85,264,353.840942
2048,Ensemble-rcp85,267,464.356273
2048,Ensemble-rcp85,301,1462.226909
2048,Ensemble-rcp85,304,86.496855
2048,Ensemble-rcp85,305,55.028905
2048,Ensemble-rcp85,709,77.680564
2048,Ensemble-rcp85,722,95.230156
2048,Ensemble-rcp85,911,4164.653869
2048,Ensemble-rcp85,912,1639.375144
2048,Ensemble-rcp85,922,957.196012
2048,Ensemble-rcp85,923,3261.333601
2048,Ensemble-rcp85,924,80.096608
2048,Ensemble-rcp85,932,2532.02937
2048,Ensemble-rcp85,941,2764.272823
2048,Ensemble-rcp85,942,68.727947
2048,Ensemble-rcp85,943,553.531223
2048,Ensemble-rcp85,951,2473.580323
2048,Ensemble-rcp85,997,446.690834
2048,Ensemble-rcp85,998,528.791417
2048,Ensemble-rcp85,999,661.465157
2048,GFDLCM3-rcp45,183,1277.820066
2048,GFDLCM3-rcp45,201,87873.587172
2048,GFDLCM3-rcp45,221,9615.077364
2048,GFDLCM3-rcp45,222,469.2704
2048,GFDLCM3-rcp45,224,951.519215
2048,GFDLCM3-rcp45,261,195.194169
2048,GFDLCM3-rcp45,264,483.634311
2048,GFDLCM3-rcp45,267,1268.386429
2048,GFDLCM3-rcp45,301,1328.418799
2048,GFDLCM3-rcp45,304,114.20217
2048,GFDLCM3-rcp45,305,77.747305
2048,GFDLCM3-rcp45,709,78.110857
2048,GFDLCM3-rcp45,722,53.598053
2048,GFDLCM3-rcp45,911,4041.271318
2048,GFDLCM3-rcp45,912,1586.004305
2048,GFDLCM3-rcp45,922,625.485902
2048,GFDLCM3-rcp45,923,3471.652821
2048,GFDLCM3-rcp45,924,67.158698
2048,GFDLCM3-rcp45,932,2122.402045
2048,GFDLCM3-rcp45,941,2443.084343
2048,GFDLCM3-rcp45,942,23.616796
2048,GFDLCM3-rcp45,943,421.554532
2048,GFDLCM3-rcp45,951,2097.441837
2048,GFDLCM3-rcp45,997,446.628351
2048,GFDLCM3-rcp45,998,613.287403
2048,GFDLCM3-rcp45,999,573.101919
2048,GFDLCM3-rcp85,183,770.913183
2048,GFDLCM3-rcp85,201,88414.166595
2048,GFDLCM3-rcp85,221,10733.926104
2048,GFDLCM3-rcp85,222,415.350093
2048,GFDLCM3-rcp85,224,863.744035
2048,GFDLCM3-rcp85,261,208.688723
2048,GFDLCM3-rcp85,264,417.178928
2048,GFDLCM3-rcp85,267,1189.888287
2048,GFDLCM3-rcp85,301,1151.281593
2048,GFDLCM3-rcp85,304,116.587158
2048,GFDLCM3-rcp85,305,55.028905
2048,GFDLCM3-rcp85,702,21.103263
2048,GFDLCM3-rcp85,709,94.493879
2048,GFDLCM3-rcp85,722,213.649001
2048,GFDLCM3-rcp85,911,3387.919887
2048,GFDLCM3-rcp85,912,1640.933236
2048,GFDLCM3-rcp85,922,788.613156
2048,GFDLCM3-rcp85,923,3214.267622
2048,GFDLCM3-rcp85,924,347.013947
2048,GFDLCM3-rcp85,925,9.292803
2048,GFDLCM3-rcp85,932,2435.972166
2048,GFDLCM3-rcp85,941,2057.181981
2048,GFDLCM3-rcp85,942,59.373642
2048,GFDLCM3-rcp85,943,487.22085
2048,GFDLCM3-rcp85,951,1526.141718
2048,GFDLCM3-rcp85,997,415.123819
2048,GFDLCM3-rcp85,998,560.467985
2048,GFDLCM3-rcp85,999,723.734021
2048,HadGEM2ES-rcp45,183,638.614543
2048,HadGEM2ES-rcp45,201,84796.574088
2048,HadGEM2ES-rcp45,221,8354.496784
2048,HadGEM2ES-rcp45,222,601.772849
2048,HadGEM2ES-rcp45,223,143.592702
2048,HadGEM2ES-rcp45,224,1490.707156
2048,HadGEM2ES-rcp45,261,763.851427
2048,HadGEM2ES-rcp45,262,22.472711
2048,HadGEM2ES-rcp45,264,356.933281
2048,HadGEM2ES-rcp45,301,1108.32991
2048,HadGEM2ES-rcp45,304,93.049803
2048,HadGEM2ES-rcp45,305,55.028905
2048,HadGEM2ES-rcp45,709,84.273481
2048,HadGEM2ES-rcp45,722,87.094625
2048,HadGEM2ES-rcp45,911,3986.743193
2048,HadGEM2ES-rcp45,912,1400.080502
2048,HadGEM2ES-rcp45,922,1316.35105
2048,HadGEM2ES-rcp45,923,3936.934331
2048,HadGEM2ES-rcp45,924,183.963723
2048,HadGEM2ES-rcp45,932,5429.118635
2048,HadGEM2ES-rcp45,941,2426.518639
2048,HadGEM2ES-rcp45,942,35.173633
2048,HadGEM2ES-rcp45,943,499.304934
2048,HadGEM2ES-rcp45,951,1926.513566
2048,HadGEM2ES-rcp45,953,351.706087
2048,HadGEM2ES-rcp45,997,545.150485
2048,HadGEM2ES-rcp45,998,511.253156
2048,HadGEM2ES-rcp45,999,1173.652381
2048,HadGEM2ES-rcp85,183,617.549835
2048,HadGEM2ES-rcp85,201,85890.919929
2048,HadGEM2ES-rcp85,221,8896.648023
2048,HadGEM2ES-rcp85,222,201.395747
2048,HadGEM2ES-rcp85,223,24.692388
2048,HadGEM2ES-rcp85,224,1266.926795
2048,HadGEM2ES-rcp85,241,42.922636
2048,HadGEM2ES-rcp85,261,861.406556
2048,HadGEM2ES-rcp85,262,133.814395
2048,HadGEM2ES-rcp85,264,338.000424
2048,HadGEM2ES-rcp85,267,75.201714
2048,HadGEM2ES-rcp85,301,168.604474
2048,HadGEM2ES-rcp85,305,45.444866
2048,HadGEM2ES-rcp85,702,99.475772
2048,HadGEM2ES-rcp85,704,19.475418
2048,HadGEM2ES-rcp85,709,134.193577
2048,HadGEM2ES-rcp85,722,260.545549
2048,HadGEM2ES-rcp85,911,3224.976777
2048,HadGEM2ES-rcp85,912,1550.837338
2048,HadGEM2ES-rcp85,922,1286.589155
2048,HadGEM2ES-rcp85,923,4006.168356
2048,HadGEM2ES-rcp85,924,537.971284
2048,HadGEM2ES-rcp85,925,36.208556
2048,HadGEM2ES-rcp85,932,4623.290555
2048,HadGEM2ES-rcp85,941,2772.95496
2048,HadGEM2ES-rcp85,942,76.778796
2048,HadGEM2ES-rcp85,943,663.388031
2048,HadGEM2ES-rcp85,951,2526.881751
2048,HadGEM2ES-rcp85,953,43.359005
2048,HadGEM2ES-rcp85,997,463.170835
2048,HadGEM2ES-rcp85,998,597.856491
2048,HadGEM2ES-rcp85,999,831.606592
2048,NoClimate,183,1855.748211
2048,NoClimate,201,85766.463976
2048,NoClimate,202,19.127166
2048,NoClimate,221,8477.169149
2048,NoClimate,222,516.096322
2048,NoClimate,224,824.137054
2048,NoClimate,241,160.50869
2048,NoClimate,261,486.908127
2048,NoClimate,262,203.700796
2048,NoClimate,263,39.998745
2048,NoClimate,264,596.041518
2048,NoClimate,267,514.702889
2048,NoClimate,268,72.005217
2048,NoClimate,281,129.071563
2048,NoClimate,301,3088.238876
2048,NoClimate,304,473.741442
2048,NoClimate,305,45.444866
2048,NoClimate,361,39.998745
2048,NoClimate,709,38.999431
2048,NoClimate,722,51.501476
2048,NoClimate,911,4085.486355
2048,NoClimate,912,754.548832
2048,NoClimate,922,497.345738
2048,NoClimate,923,3595.688897
2048,NoClimate,932,1931.30892
2048,NoClimate,941,3126.244754
2048,NoClimate,943,284.687238
2048,NoClimate,951,3373.120553
2048,NoClimate,997,427.900825
2048,NoClimate,998,335.252985
2048,NoClimate,999,508.067224
2053,CCSM4-rcp45,183,1210.463461
2053,CCSM4-rcp45,201,80647.656492
2053,CCSM4-rcp45,221,8862.88907200001
2053,CCSM4-rcp45,222,355.343396
2053,CCSM4-rcp45,223,2254.021202
2053,CCSM4-rcp45,224,1860.834758
2053,CCSM4-rcp45,261,298.374424
2053,CCSM4-rcp45,264,133.3375
2053,CCSM4-rcp45,267,39.998745
2053,CCSM4-rcp45,301,990.537332
2053,CCSM4-rcp45,304,123.398068
2053,CCSM4-rcp45,305,55.028905
2053,CCSM4-rcp45,702,244.026976
2053,CCSM4-rcp45,704,31.294208
2053,CCSM4-rcp45,709,195.081626
2053,CCSM4-rcp45,722,144.191645
2053,CCSM4-rcp45,911,3520.151718
2053,CCSM4-rcp45,912,2036.1197
2053,CCSM4-rcp45,922,869.226449
2053,CCSM4-rcp45,923,3412.047767
2053,CCSM4-rcp45,924,121.210412
2053,CCSM4-rcp45,925,8.549306
2053,CCSM4-rcp45,932,6483.976694
2053,CCSM4-rcp45,941,2840.392863
2053,CCSM4-rcp45,942,123.755086
2053,CCSM4-rcp45,943,688.77165
2053,CCSM4-rcp45,951,2836.22756
2053,CCSM4-rcp45,997,411.914118
2053,CCSM4-rcp45,998,610.304201
2053,CCSM4-rcp45,999,910.131246
2053,CCSM4-rcp85,183,193.480607
2053,CCSM4-rcp85,201,89876.2346509999
2053,CCSM4-rcp85,221,9350.146581
2053,CCSM4-rcp85,222,279.425898
2053,CCSM4-rcp85,224,595.5262
2053,CCSM4-rcp85,261,191.245772
2053,CCSM4-rcp85,264,481.717694
2053,CCSM4-rcp85,267,1595.548318
2053,CCSM4-rcp85,301,894.997609
2053,CCSM4-rcp85,304,118.532964
2053,CCSM4-rcp85,305,55.028905
2053,CCSM4-rcp85,709,111.351426
2053,CCSM4-rcp85,722,123.246848
2053,CCSM4-rcp85,911,3412.834162
2053,CCSM4-rcp85,912,1683.971036
2053,CCSM4-rcp85,922,680.687591
2053,CCSM4-rcp85,923,3163.621781
2053,CCSM4-rcp85,932,1877.203815
2053,CCSM4-rcp85,941,2741.441648
2053,CCSM4-rcp85,942,68.636463
2053,CCSM4-rcp85,943,490.959688
2053,CCSM4-rcp85,951,1901.27628
2053,CCSM4-rcp85,997,435.736522
2053,CCSM4-rcp85,998,524.281522
2053,CCSM4-rcp85,999,1472.122599
2053,Ensemble-rcp45,183,1485.745606
2053,Ensemble-rcp45,201,86884.301981
2053,Ensemble-rcp45,202,19.127166
2053,Ensemble-rcp45,221,10685.732822
2053,Ensemble-rcp45,222,480.769776
2053,Ensemble-rcp45,223,501.216733
2053,Ensemble-rcp45,224,992.371773
2053,Ensemble-rcp45,261,125.783879
2053,Ensemble-rcp45,264,525.095473
2053,Ensemble-rcp45,267,242.733633
2053,Ensemble-rcp45,301,1239.087926
2053,Ensemble-rcp45,304,103.409312
2053,Ensemble-rcp45,305,55.028905
2053,Ensemble-rcp45,709,67.091197
2053,Ensemble-rcp45,722,185.035894
2053,Ensemble-rcp45,911,4214.66804
2053,Ensemble-rcp45,912,1418.071172
2053,Ensemble-rcp45,922,1047.066126
2053,Ensemble-rcp45,923,2988.351993
2053,Ensemble-rcp45,924,85.765446
2053,Ensemble-rcp45,932,2271.597619
2053,Ensemble-rcp45,941,2803.606644
2053,Ensemble-rcp45,942,11.556837
2053,Ensemble-rcp45,943,385.80502
2053,Ensemble-rcp45,951,2096.063455
2053,Ensemble-rcp45,997,455.390139
2053,Ensemble-rcp45,998,472.002636
2053,Ensemble-rcp45,999,476.779377
2053,Ensemble-rcp85,183,1186.468619
2053,Ensemble-rcp85,201,85699.785942
2053,Ensemble-rcp85,202,45.057329
2053,Ensemble-rcp85,221,11342.009297
2053,Ensemble-rcp85,222,554.588085
2053,Ensemble-rcp85,223,239.634415
2053,Ensemble-rcp85,224,706.69981
2053,Ensemble-rcp85,261,246.982657
2053,Ensemble-rcp85,264,353.840942
2053,Ensemble-rcp85,267,452.766152
2053,Ensemble-rcp85,301,1124.150027
2053,Ensemble-rcp85,304,117.155643
2053,Ensemble-rcp85,305,55.028905
2053,Ensemble-rcp85,704,16.525792
2053,Ensemble-rcp85,709,42.429916
2053,Ensemble-rcp85,722,99.421779
2053,Ensemble-rcp85,911,4063.864225
2053,Ensemble-rcp85,912,1904.626563
2053,Ensemble-rcp85,922,1026.285524
2053,Ensemble-rcp85,923,2854.809156
2053,Ensemble-rcp85,924,154.956003
2053,Ensemble-rcp85,925,28.24737
2053,Ensemble-rcp85,932,2978.714129
2053,Ensemble-rcp85,941,2735.302426
2053,Ensemble-rcp85,942,41.818475
2053,Ensemble-rcp85,943,532.747742
2053,Ensemble-rcp85,951,2206.224184
2053,Ensemble-rcp85,997,446.690834
2053,Ensemble-rcp85,998,548.981228
2053,Ensemble-rcp85,999,513.443411
2053,GFDLCM3-rcp45,183,1209.632109
2053,GFDLCM3-rcp45,201,88676.061191
2053,GFDLCM3-rcp45,221,9949.87550100001
2053,GFDLCM3-rcp45,222,411.693559
2053,GFDLCM3-rcp45,224,935.716187
2053,GFDLCM3-rcp45,261,152.843712
2053,GFDLCM3-rcp45,264,390.756245
2053,GFDLCM3-rcp45,267,1255.057189
2053,GFDLCM3-rcp45,301,1255.253766
2053,GFDLCM3-rcp45,304,151.807727
2053,GFDLCM3-rcp45,305,55.028905
2053,GFDLCM3-rcp45,709,59.386001
2053,GFDLCM3-rcp45,722,53.598053
2053,GFDLCM3-rcp45,911,3889.761593
2053,GFDLCM3-rcp45,912,1765.432793
2053,GFDLCM3-rcp45,922,724.563592
2053,GFDLCM3-rcp45,923,3207.809846
2053,GFDLCM3-rcp45,924,67.158698
2053,GFDLCM3-rcp45,925,35.972737
2053,GFDLCM3-rcp45,932,2100.768241
2053,GFDLCM3-rcp45,941,2188.434702
2053,GFDLCM3-rcp45,943,401.401411
2053,GFDLCM3-rcp45,951,1682.678909
2053,GFDLCM3-rcp45,997,426.462801
2053,GFDLCM3-rcp45,998,603.256872
2053,GFDLCM3-rcp45,999,668.84424
2053,GFDLCM3-rcp85,183,269.379786
2053,GFDLCM3-rcp85,201,88033.9279939999
2053,GFDLCM3-rcp85,221,11815.310001
2053,GFDLCM3-rcp85,222,267.105591
2053,GFDLCM3-rcp85,224,797.679338
2053,GFDLCM3-rcp85,261,198.425377
2053,GFDLCM3-rcp85,264,386.425202
2053,GFDLCM3-rcp85,267,1109.503679
2053,GFDLCM3-rcp85,301,850.378065
2053,GFDLCM3-rcp85,304,132.13247
2053,GFDLCM3-rcp85,305,64.023958
2053,GFDLCM3-rcp85,702,21.103263
2053,GFDLCM3-rcp85,703,16.173472
2053,GFDLCM3-rcp85,704,16.525792
2053,GFDLCM3-rcp85,709,61.794615
2053,GFDLCM3-rcp85,722,429.167106
2053,GFDLCM3-rcp85,911,3211.049772
2053,GFDLCM3-rcp85,912,2051.275581
2053,GFDLCM3-rcp85,922,1033.652866
2053,GFDLCM3-rcp85,923,2780.276832
2053,GFDLCM3-rcp85,924,364.64231
2053,GFDLCM3-rcp85,925,38.966447
2053,GFDLCM3-rcp85,932,2692.503021
2053,GFDLCM3-rcp85,941,1984.424132
2053,GFDLCM3-rcp85,942,58.076722
2053,GFDLCM3-rcp85,943,519.23665
2053,GFDLCM3-rcp85,951,1219.016852
2053,GFDLCM3-rcp85,997,454.544846
2053,GFDLCM3-rcp85,998,581.70504
2053,GFDLCM3-rcp85,999,860.8298
2053,HadGEM2ES-rcp45,183,545.03518
2053,HadGEM2ES-rcp45,201,84891.160811
2053,HadGEM2ES-rcp45,221,8952.259354
2053,HadGEM2ES-rcp45,222,517.366407
2053,HadGEM2ES-rcp45,223,55.346481
2053,HadGEM2ES-rcp45,224,1657.950907
2053,HadGEM2ES-rcp45,261,677.649874
2053,HadGEM2ES-rcp45,264,352.714955
2053,HadGEM2ES-rcp45,301,910.369596
2053,HadGEM2ES-rcp45,304,201.60823
2053,HadGEM2ES-rcp45,305,55.028905
2053,HadGEM2ES-rcp45,702,14.768416
2053,HadGEM2ES-rcp45,709,60.360764
2053,HadGEM2ES-rcp45,722,78.976902
2053,HadGEM2ES-rcp45,911,3592.345206
2053,HadGEM2ES-rcp45,912,1522.403289
2053,HadGEM2ES-rcp45,922,1454.260868
2053,HadGEM2ES-rcp45,923,3543.827537
2053,HadGEM2ES-rcp45,924,224.68295
2053,HadGEM2ES-rcp45,932,5470.049705
2053,HadGEM2ES-rcp45,941,2234.932622
2053,HadGEM2ES-rcp45,942,41.818475
2053,HadGEM2ES-rcp45,943,455.411926
2053,HadGEM2ES-rcp45,951,1934.610719
2053,HadGEM2ES-rcp45,953,362.188343
2053,HadGEM2ES-rcp45,997,597.031989
2053,HadGEM2ES-rcp45,998,511.253156
2053,HadGEM2ES-rcp45,999,1403.843013
2053,HadGEM2ES-rcp85,183,365.390216
2053,HadGEM2ES-rcp85,201,84837.572766
2053,HadGEM2ES-rcp85,221,9503.79731600001
2053,HadGEM2ES-rcp85,222,178.344625
2053,HadGEM2ES-rcp85,223,364.854979
2053,HadGEM2ES-rcp85,224,1061.127909
2053,HadGEM2ES-rcp85,261,587.045864
2053,HadGEM2ES-rcp85,262,69.358006
2053,HadGEM2ES-rcp85,264,277.147682
2053,HadGEM2ES-rcp85,267,61.743663
2053,HadGEM2ES-rcp85,301,54.054032
2053,HadGEM2ES-rcp85,305,26.880951
2053,HadGEM2ES-rcp85,702,229.172363
2053,HadGEM2ES-rcp85,704,36.00121
2053,HadGEM2ES-rcp85,709,175.472116
2053,HadGEM2ES-rcp85,722,133.405009
2053,HadGEM2ES-rcp85,911,2794.752178
2053,HadGEM2ES-rcp85,912,1945.951805
2053,HadGEM2ES-rcp85,922,1221.492972
2053,HadGEM2ES-rcp85,923,3235.898683
2053,HadGEM2ES-rcp85,924,716.46117
2053,HadGEM2ES-rcp85,925,27.100494
2053,HadGEM2ES-rcp85,932,5619.678535
2053,HadGEM2ES-rcp85,941,2511.7548
2053,HadGEM2ES-rcp85,942,81.786487
2053,HadGEM2ES-rcp85,943,815.726391
2053,HadGEM2ES-rcp85,951,2613.162951
2053,HadGEM2ES-rcp85,997,484.314758
2053,HadGEM2ES-rcp85,998,769.012422
2053,HadGEM2ES-rcp85,999,1520.794227
2053,NoClimate,183,1796.336248
2053,NoClimate,201,86196.822699
2053,NoClimate,202,19.127166
2053,NoClimate,221,9062.51358000001
2053,NoClimate,222,481.090889
2053,NoClimate,224,1011.648335
2053,NoClimate,241,160.50869
2053,NoClimate,261,488.871427
2053,NoClimate,262,203.700796
2053,NoClimate,263,95.579285
2053,NoClimate,264,605.79184
2053,NoClimate,267,478.423361
2053,NoClimate,268,72.005217
2053,NoClimate,281,129.071563
2053,NoClimate,301,3367.884893
2053,NoClimate,304,533.12966
2053,NoClimate,305,45.444866
2053,NoClimate,361,39.998745
2053,NoClimate,709,55.845445
2053,NoClimate,722,51.501476
2053,NoClimate,911,3895.050342
2053,NoClimate,912,631.531205
2053,NoClimate,922,531.752071
2053,NoClimate,923,3029.629938
2053,NoClimate,932,1849.64216
2053,NoClimate,941,3121.011243
2053,NoClimate,943,262.27787
2053,NoClimate,951,2974.180601
2053,NoClimate,997,400.114323
2053,NoClimate,998,289.710489
2053,NoClimate,999,439.060157
2058,CCSM4-rcp45,183,1071.995681
2058,CCSM4-rcp45,201,81374.999222
2058,CCSM4-rcp45,221,8960.730193
2058,CCSM4-rcp45,222,277.359175
2058,CCSM4-rcp45,223,2686.987832
2058,CCSM4-rcp45,224,2171.480237
2058,CCSM4-rcp45,261,363.836317
2058,CCSM4-rcp45,264,133.3375
2058,CCSM4-rcp45,267,39.998745
2058,CCSM4-rcp45,301,964.607201
2058,CCSM4-rcp45,304,167.895386
2058,CCSM4-rcp45,305,55.028905
2058,CCSM4-rcp45,702,207.811914
2058,CCSM4-rcp45,704,31.294208
2058,CCSM4-rcp45,709,272.910959
2058,CCSM4-rcp45,722,175.090727
2058,CCSM4-rcp45,911,3229.532539
2058,CCSM4-rcp45,912,2148.157464
2058,CCSM4-rcp45,922,687.457533
2058,CCSM4-rcp45,923,3249.251714
2058,CCSM4-rcp45,924,127.606476
2058,CCSM4-rcp45,932,6128.013968
2058,CCSM4-rcp45,941,2692.283404
2058,CCSM4-rcp45,942,82.65077
2058,CCSM4-rcp45,943,692.21501
2058,CCSM4-rcp45,951,2634.82186
2058,CCSM4-rcp45,997,410.069612
2058,CCSM4-rcp45,998,654.90819
2058,CCSM4-rcp45,999,626.923838
2058,CCSM4-rcp85,201,90967.971351
2058,CCSM4-rcp85,221,10125.693325
2058,CCSM4-rcp85,222,197.243325
2058,CCSM4-rcp85,224,538.901874
2058,CCSM4-rcp85,261,248.687468
2058,CCSM4-rcp85,264,496.462202
2058,CCSM4-rcp85,267,1548.567837
2058,CCSM4-rcp85,301,811.399091
2058,CCSM4-rcp85,304,143.339783
2058,CCSM4-rcp85,305,55.028905
2058,CCSM4-rcp85,709,111.52762
2058,CCSM4-rcp85,722,87.749986
2058,CCSM4-rcp85,911,3072.945851
2058,CCSM4-rcp85,912,1851.229293
2058,CCSM4-rcp85,922,550.965135
2058,CCSM4-rcp85,923,2703.26016
2058,CCSM4-rcp85,932,1743.843694
2058,CCSM4-rcp85,941,2274.05129
2058,CCSM4-rcp85,943,470.437018
2058,CCSM4-rcp85,951,1629.834804
2058,CCSM4-rcp85,997,429.684961
2058,CCSM4-rcp85,998,524.281522
2058,CCSM4-rcp85,999,1736.150085
2058,Ensemble-rcp45,183,1447.272134
2058,Ensemble-rcp45,201,86936.123988
2058,Ensemble-rcp45,202,19.127166
2058,Ensemble-rcp45,221,11058.546629
2058,Ensemble-rcp45,222,520.807191
2058,Ensemble-rcp45,223,515.269751
2058,Ensemble-rcp45,224,931.385124
2058,Ensemble-rcp45,261,125.783879
2058,Ensemble-rcp45,264,525.095473
2058,Ensemble-rcp45,267,224.381411
2058,Ensemble-rcp45,301,1060.073957
2058,Ensemble-rcp45,304,143.718439
2058,Ensemble-rcp45,305,55.028905
2058,Ensemble-rcp45,709,48.366341
2058,Ensemble-rcp45,722,97.457825
2058,Ensemble-rcp45,911,4090.688808
2058,Ensemble-rcp45,912,1755.318085
2058,Ensemble-rcp45,922,1072.002232
2058,Ensemble-rcp45,923,2815.259413
2058,Ensemble-rcp45,924,102.768118
2058,Ensemble-rcp45,932,2354.891542
2058,Ensemble-rcp45,941,2728.908932
2058,Ensemble-rcp45,942,11.556837
2058,Ensemble-rcp45,943,437.041665
2058,Ensemble-rcp45,951,1988.504683
2058,Ensemble-rcp45,997,396.928421
2058,Ensemble-rcp45,998,485.877709
2058,Ensemble-rcp45,999,371.071922
2058,Ensemble-rcp85,183,998.707893
2058,Ensemble-rcp85,201,84498.704955
2058,Ensemble-rcp85,202,19.127166
2058,Ensemble-rcp85,221,11976.224233
2058,Ensemble-rcp85,222,461.258055
2058,Ensemble-rcp85,223,287.444282
2058,Ensemble-rcp85,224,626.767123
2058,Ensemble-rcp85,261,321.823658
2058,Ensemble-rcp85,264,339.096434
2058,Ensemble-rcp85,267,443.629913
2058,Ensemble-rcp85,301,964.775164
2058,Ensemble-rcp85,304,179.455275
2058,Ensemble-rcp85,305,55.028905
2058,Ensemble-rcp85,702,14.768416
2058,Ensemble-rcp85,704,16.525792
2058,Ensemble-rcp85,709,162.191121
2058,Ensemble-rcp85,722,274.630948
2058,Ensemble-rcp85,911,3881.536751
2058,Ensemble-rcp85,912,2063.214852
2058,Ensemble-rcp85,922,1272.405633
2058,Ensemble-rcp85,923,2442.300182
2058,Ensemble-rcp85,924,190.581742
2058,Ensemble-rcp85,925,51.78479
2058,Ensemble-rcp85,932,3440.766303
2058,Ensemble-rcp85,941,2716.082279
2058,Ensemble-rcp85,942,64.138351
2058,Ensemble-rcp85,943,653.668942
2058,Ensemble-rcp85,951,2061.231789
2058,Ensemble-rcp85,997,429.132144
2058,Ensemble-rcp85,998,643.095424
2058,Ensemble-rcp85,999,769.158065
2058,GFDLCM3-rcp45,183,975.642439
2058,GFDLCM3-rcp45,201,89045.171907
2058,GFDLCM3-rcp45,221,10772.848833
2058,GFDLCM3-rcp45,222,270.071514
2058,GFDLCM3-rcp45,224,873.875481
2058,GFDLCM3-rcp45,261,260.327466
2058,GFDLCM3-rcp45,264,391.734515
2058,GFDLCM3-rcp45,267,1285.547835
2058,GFDLCM3-rcp45,301,987.540676
2058,GFDLCM3-rcp45,304,177.206799
2058,GFDLCM3-rcp45,305,126.829463
2058,GFDLCM3-rcp45,702,16.226239
2058,GFDLCM3-rcp45,709,59.386001
2058,GFDLCM3-rcp45,722,28.383553
2058,GFDLCM3-rcp45,911,3908.496885
2058,GFDLCM3-rcp45,912,2152.438906
2058,GFDLCM3-rcp45,922,863.319567
2058,GFDLCM3-rcp45,923,2817.500613
2058,GFDLCM3-rcp45,924,74.701879
2058,GFDLCM3-rcp45,932,1885.914434
2058,GFDLCM3-rcp45,941,1982.784739
2058,GFDLCM3-rcp45,942,5.495208
2058,GFDLCM3-rcp45,943,477.043436
2058,GFDLCM3-rcp45,951,1440.082978
2058,GFDLCM3-rcp45,997,318.179936
2058,GFDLCM3-rcp45,998,606.24349
2058,GFDLCM3-rcp45,999,516.261788
2058,GFDLCM3-rcp85,201,85275.426247
2058,GFDLCM3-rcp85,221,12647.064695
2058,GFDLCM3-rcp85,222,201.241821
2058,GFDLCM3-rcp85,224,733.258399
2058,GFDLCM3-rcp85,261,269.857863
2058,GFDLCM3-rcp85,264,374.749932
2058,GFDLCM3-rcp85,267,1087.077002
2058,GFDLCM3-rcp85,301,567.472996
2058,GFDLCM3-rcp85,304,141.273604
2058,GFDLCM3-rcp85,305,64.023958
2058,GFDLCM3-rcp85,702,149.03164
2058,GFDLCM3-rcp85,703,16.173472
2058,GFDLCM3-rcp85,704,69.790405
2058,GFDLCM3-rcp85,709,336.319522
2058,GFDLCM3-rcp85,722,517.574777
2058,GFDLCM3-rcp85,911,3089.314003
2058,GFDLCM3-rcp85,912,2714.527329
2058,GFDLCM3-rcp85,922,1539.192199
2058,GFDLCM3-rcp85,923,2282.453042
2058,GFDLCM3-rcp85,924,489.357847
2058,GFDLCM3-rcp85,925,106.745781
2058,GFDLCM3-rcp85,932,3318.366638
2058,GFDLCM3-rcp85,941,2005.961733
2058,GFDLCM3-rcp85,942,58.076722
2058,GFDLCM3-rcp85,943,873.578548
2058,GFDLCM3-rcp85,951,980.440536
2058,GFDLCM3-rcp85,997,430.037124
2058,GFDLCM3-rcp85,998,810.564919
2058,GFDLCM3-rcp85,999,1170.303826
2058,HadGEM2ES-rcp45,183,401.402518
2058,HadGEM2ES-rcp45,201,85575.3878069999
2058,HadGEM2ES-rcp45,221,9281.709962
2058,HadGEM2ES-rcp45,222,494.995396
2058,HadGEM2ES-rcp45,223,77.627524
2058,HadGEM2ES-rcp45,224,1521.809998
2058,HadGEM2ES-rcp45,261,531.022015
2058,HadGEM2ES-rcp45,264,322.876755
2058,HadGEM2ES-rcp45,301,633.885436
